game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,old_game_id,gsis,pfr,pff,espn,spread_line,total_line,div_game,roof,surface,temp,wind,away_coach,home_coach,referee,stadium_id,stadium
1999_08_MIN_DEN,1999,REG,8,1999-10-31,Sunday,,MIN,23,DEN,20,Home,-3,43,1999103111,698,199910310den,,191031007,-2.5,45,0,outdoors,grass,75,5,Dennis Green,Mike Shanahan,Tony Corrente,DEN99,Mile High Stadium
1999_08_NE_ARI,1999,REG,8,1999-10-31,Sunday,,NE,27,ARI,3,Home,-24,30,1999103110,699,199910310crd,,191031022,-3,40.5,0,outdoors,grass,88,0,Pete Carroll,Vince Tobin,Johnny Grier,PHO99,Sun Devil Stadium
1999_08_NYG_PHI,1999,REG,8,1999-10-31,Sunday,,NYG,23,PHI,17,Home,-6,40,1999103106,700,199910310phi,,191031021,-2.5,33.5,1,outdoors,astroturf,63,8,Jim Fassel,Andy Reid,Gerry Austin,PHI99,Veterans Stadium
1999_08_SD_KC,1999,REG,8,1999-10-31,Sunday,,SD,0,KC,34,Home,34,34,1999103108,702,199910310kan,,191031012,6,35,1,outdoors,grass,65,10,Mike Riley,Gunther Cunningham,Phil Luckett,KAN00,Arrowhead Stadium
1999_08_STL_TEN,1999,REG,8,1999-10-31,Sunday,,STL,21,TEN,24,Home,3,45,1999103107,701,199910310oti,,191031010,-3,44.5,0,outdoors,grass,76,10,Dick Vermeil,Jeff Fisher,Bob McElwee,NAS00,Adelphia Coliseum
1999_08_TB_DET,1999,REG,8,1999-10-31,Sunday,,TB,3,DET,20,Home,17,23,1999103112,703,199910310det,,191031008,-2.5,35,1,dome,astroturf,,,Tony Dungy,Bobby Ross,Larry Nemmers,DET99,Pontiac Silverdome
1999_08_SEA_GB,1999,REG,8,1999-11-01,Monday,,SEA,27,GB,7,Home,-20,34,1999110100,704,199911010gnb,,191101009,5.5,42.5,0,outdoors,grass,40,18,Mike Holmgren,Ray Rhodes,Ron Blum,GNB00,Lambeau Field
1999_09_ARI_NYJ,1999,REG,9,1999-11-07,Sunday,,ARI,7,NYJ,12,Home,5,19,1999110700,705,199911070nyj,,191107020,7,35,0,outdoors,astroturf,48,20,Vince Tobin,Bill Parcells,Ron Blum,NYC00,Giants Stadium
1999_09_BAL_CLE,1999,REG,9,1999-11-07,Sunday,,BAL,41,CLE,9,Home,-32,50,1999110701,706,199911070cle,,191107005,-3.5,32.5,1,outdoors,grass,47,15,Brian Billick,Chris Palmer,Gerry Austin,CLE00,Cleveland Browns Stadium
1999_09_BUF_WAS,1999,REG,9,1999-11-07,Sunday,,BUF,34,WAS,17,Home,-17,51,1999110702,707,199911070was,,191107028,4,47,0,outdoors,grass,54,14,Wade Phillips,Norv Turner,Ron Winter,WAS00,Jack Kent Cooke Stadium
1999_09_CHI_GB,1999,REG,9,1999-11-07,Sunday,,CHI,14,GB,13,Home,-1,27,1999110703,708,199911070gnb,,191107009,9,40.5,1,outdoors,grass,51,5,Dick Jauron,Ray Rhodes,Mike Carey,GNB00,Lambeau Field
1999_09_CIN_SEA,1999,REG,9,1999-11-07,Sunday,,CIN,20,SEA,37,Home,17,57,1999110711,709,199911070sea,,191107026,14,40,0,dome,astroturf,,,Bruce Coslet,Mike Holmgren,Tony Corrente,SEA98,Seattle Kingdome
1999_09_DEN_SD,1999,REG,9,1999-11-07,Sunday,,DEN,33,SD,17,Home,-16,50,1999110712,711,199911070sdg,,191107024,0,35.5,1,outdoors,grass,69,7,Mike Shanahan,Mike Riley,Dick Hantag,SDG00,Qualcomm Stadium
1999_09_JAX_ATL,1999,REG,9,1999-11-07,Sunday,,JAX,30,ATL,7,Home,-23,37,1999110704,712,199911070atl,,191107001,-6,41,0,dome,astroturf,,,Tom Coughlin,Dan Reeves,Bob McElwee,ATL00,Georgia Dome
1999_09_KC_IND,1999,REG,9,1999-11-07,Sunday,,KC,17,IND,25,Home,8,42,1999110705,713,199911070clt,,191107011,4,45,0,dome,astroturf,,,Gunther Cunningham,Jim Mora,Bernie Kukar,IND99,RCA Dome
1999_09_PHI_CAR,1999,REG,9,1999-11-07,Sunday,,PHI,7,CAR,33,Home,26,40,1999110706,714,199911070car,,191107029,5,36,0,outdoors,grass,74,10,Andy Reid,George Seifert,Bill Carollo,CAR00,Ericsson Stadium
1999_09_PIT_SF,1999,REG,9,1999-11-07,Sunday,,PIT,27,SF,6,Home,-21,33,1999110709,715,199911070sfo,,191107025,2.5,41.5,0,outdoors,grass,55,25,Bill Cowher,Steve Mariucci,Tom White,SFO00,3Com Park
1999_09_STL_DET,1999,REG,9,1999-11-07,Sunday,,STL,27,DET,31,Home,4,58,1999110707,716,199911070det,,191107008,-4,45,0,dome,astroturf,,,Dick Vermeil,Bobby Ross,Johnny Grier,DET99,Pontiac Silverdome
1999_09_TB_NO,1999,REG,9,1999-11-07,Sunday,,TB,31,NO,16,Home,-15,47,1999110708,717,199911070nor,,191107018,-3.5,33.5,0,dome,astroturf,,,Tony Dungy,Mike Ditka,Ed Hochuli,NOR00,Louisiana Superdome
1999_09_TEN_MIA,1999,REG,9,1999-11-07,Sunday,,TEN,0,MIA,17,Home,17,17,1999110713,718,199911070mia,,191107015,3,37,0,outdoors,grass,74,13,Jeff Fisher,Jimmy Johnson,Jeff Triplette,MIA00,Pro Player Stadium
1999_09_DAL_MIN,1999,REG,9,1999-11-08,Monday,,DAL,17,MIN,27,Home,10,44,1999110800,719,199911080min,,191108016,6.5,47.5,0,dome,astroturf,,,Chan Gailey,Dennis Green,Walt Coleman,MIN00,Hubert H. Humphrey Metrodome
1999_10_BAL_JAX,1999,REG,10,1999-11-14,Sunday,,BAL,3,JAX,6,Home,3,9,1999111409,720,199911140jax,,191114030,13,37,1,outdoors,grass,77,11,Brian Billick,Tom Coughlin,Walt Coleman,JAX00,Alltel Stadium
1999_10_CAR_STL,1999,REG,10,1999-11-14,Sunday,,CAR,10,STL,35,Home,25,45,1999111400,721,199911140ram,,191114014,10,48,1,dome,astroturf,,,George Seifert,Dick Vermeil,Phil Luckett,STL00,TWA Dome
1999_10_CLE_PIT,1999,REG,10,1999-11-14,Sunday,,CLE,16,PIT,15,Home,-1,31,1999111401,722,199911140pit,,191114023,14.5,34.5,1,outdoors,astroturf,58,18,Chris Palmer,Bill Cowher,Johnny Grier,PIT99,Three Rivers Stadium
1999_10_DEN_SEA,1999,REG,10,1999-11-14,Sunday,,DEN,17,SEA,20,Home,3,37,1999111413,733,199911140sea,,191114026,5.5,41,1,dome,astroturf,,,Mike Shanahan,Mike Holmgren,Ed Hochuli,SEA98,Seattle Kingdome
1999_10_DET_ARI,1999,REG,10,1999-11-14,Sunday,,DET,19,ARI,23,Home,4,42,1999111411,723,199911140crd,,191114022,-5.5,35.5,0,outdoors,grass,89,3,Bobby Ross,Vince Tobin,Mike Carey,PHO99,Sun Devil Stadium
1999_10_GB_DAL,1999,REG,10,1999-11-14,Sunday,,GB,13,DAL,27,Home,14,40,1999111412,724,199911140dal,,191114006,-3,38,0,outdoors,astroturf,86,5,Ray Rhodes,Chan Gailey,Gerry Austin,DAL99,Texas Stadium
1999_10_IND_NYG,1999,REG,10,1999-11-14,Sunday,,IND,27,NYG,19,Home,-8,46,1999111402,725,199911140nyg,,191114019,-3,41.5,0,outdoors,astroturf,56,8,Jim Mora,Jim Fassel,Bob McElwee,NYC00,Giants Stadium
1999_10_KC_TB,1999,REG,10,1999-11-14,Sunday,,KC,10,TB,17,Home,7,27,1999111403,726,199911140tam,,191114027,3,34.5,0,outdoors,grass,76,7,Gunther Cunningham,Tony Dungy,Ron Winter,TAM00,Raymond James Stadium
1999_10_MIA_BUF,1999,REG,10,1999-11-14,Sunday,,MIA,3,BUF,23,Home,20,26,1999111404,727,199911140buf,,191114002,3,37,1,outdoors,astroturf,46,21,Jimmy Johnson,Wade Phillips,Tony Corrente,BUF00,Ralph Wilson Stadium
1999_10_MIN_CHI,1999,REG,10,1999-11-14,Sunday,,MIN,27,CHI,24,Home,-3,51,1999111405,728,199911140chi,,191114003,-6.5,43,1,outdoors,grass,50,16,Dennis Green,Dick Jauron,Bill Carollo,CHI98,Soldier Field
1999_10_SD_OAK,1999,REG,10,1999-11-14,Sunday,,SD,9,OAK,28,Home,19,37,1999111410,729,199911140rai,,191114013,7,36,1,outdoors,grass,67,5,Mike Riley,Jon Gruden,Tom White,OAK00,Network Associates Coliseum
1999_10_SF_NO,1999,REG,10,1999-11-14,Sunday,,SF,6,NO,24,Home,18,30,1999111406,730,199911140nor,,191114018,-1,38.5,1,dome,astroturf,,,Steve Mariucci,Mike Ditka,Larry Nemmers,NOR00,Louisiana Superdome
1999_10_TEN_CIN,1999,REG,10,1999-11-14,Sunday,,TEN,24,CIN,14,Home,-10,38,1999111407,731,199911140cin,,191114004,-10,41,1,outdoors,astroturf,63,8,Jeff Fisher,Bruce Coslet,Dick Hantak,CIN99,Cinergy Field
1999_10_WAS_PHI,1999,REG,10,1999-11-14,Sunday,,WAS,28,PHI,35,Home,7,63,1999111408,732,199911140phi,,191114021,-6,42,1,outdoors,astroturf,60,0,Norv Turner,Andy Reid,Jeff Triplette,PHI99,Veterans Stadium
1999_10_NYJ_NE,1999,REG,10,1999-11-15,Monday,,NYJ,24,NE,17,Home,-7,41,1999111500,734,199911150nwe,,191115017,6,37,1,outdoors,grass,42,30,Bill Parcells,Pete Carroll,Bernie Kukar,BOS99,Foxboro Stadium
1999_11_ATL_TB,1999,REG,11,1999-11-21,Sunday,,ATL,10,TB,19,Home,9,29,1999112100,735,199911210tam,,191121027,7,34.5,0,outdoors,grass,77,5,Dan Reeves,Tony Dungy,Bernie Kukar,TAM00,Raymond James Stadium
1999_11_BAL_CIN,1999,REG,11,1999-11-21,Sunday,,BAL,34,CIN,31,Home,-3,65,1999112108,736,199911210cin,,191121004,-5,34.5,1,outdoors,astroturf,66,10,Brian Billick,Bruce Coslet,Phil Luckett,CIN99,Cinergy Field
1999_11_BUF_NYJ,1999,REG,11,1999-11-21,Sunday,,BUF,7,NYJ,17,Home,10,24,1999112101,737,199911210nyj,,191121020,-2.5,36,1,outdoors,astroturf,60,5,Wade Phillips,Bill Parcells,Gerry Austin,NYC00,Giants Stadium
1999_11_CAR_CLE,1999,REG,11,1999-11-21,Sunday,,CAR,31,CLE,17,Home,-14,48,1999112102,738,199911210cle,,191121005,-5.5,35.5,0,outdoors,grass,48,0,George Seifert,Chris Palmer,Dick Hantak,CLE00,Cleveland Browns Stadium
1999_11_CHI_SD,1999,REG,11,1999-11-21,Sunday,,CHI,23,SD,20,Home,-3,43,1999112109,739,199911210sdg,,191121024,0,36,0,outdoors,grass,64,7,Dick Jauron,Mike Riley,Ed Hochuli,SDG00,Qualcomm Stadium
1999_11_DAL_ARI,1999,REG,11,1999-11-21,Sunday,,DAL,9,ARI,13,Home,4,22,1999112110,740,199911210crd,,191121022,-1.5,35,1,outdoors,grass,70,8,Chan Gailey,Vince Tobin,Ron Winter,PHO99,Sun Devil Stadium
1999_11_DET_GB,1999,REG,11,1999-11-21,Sunday,,DET,17,GB,26,Home,9,43,1999112103,741,199911210gnb,,191121009,4,39,1,outdoors,grass,46,18,Bobby Ross,Ray Rhodes,Walt Coleman,GNB00,Lambeau Field
1999_11_IND_PHI,1999,REG,11,1999-11-21,Sunday,,IND,44,PHI,17,Home,-27,61,1999112104,742,199911210phi,,191121021,-7,41,0,outdoors,astroturf,70,6,Jim Mora,Andy Reid,Johnny Grier,PHI99,Veterans Stadium
1999_11_NE_MIA,1999,REG,11,1999-11-21,Sunday,,NE,17,MIA,27,Home,10,44,1999112105,743,199911210mia,,191121015,3.5,37.5,1,outdoors,grass,74,8,Pete Carroll,Jimmy Johnson,Ron Blum,MIA00,Pro Player Stadium
1999_11_NO_JAX,1999,REG,11,1999-11-21,Sunday,,NO,23,JAX,41,Home,18,64,1999112113,748,199911210jax,,191121030,12.5,35,0,outdoors,grass,62,0,Mike Ditka,Tom Coughlin,Tom White,JAX00,Alltel Stadium
1999_11_NYG_WAS,1999,REG,11,1999-11-21,Sunday,,NYG,13,WAS,23,Home,10,36,1999112111,744,199911210was,,191121028,5.5,44.5,1,outdoors,grass,58,5,Jim Fassel,Norv Turner,Bill Carollo,WAS00,Jack Kent Cooke Stadium
1999_11_PIT_TEN,1999,REG,11,1999-11-21,Sunday,,PIT,10,TEN,16,Home,6,26,1999112106,745,199911210oti,,191121010,5.5,36.5,1,outdoors,grass,62,10,Bill Cowher,Jeff Fisher,Mike Carey,NAS00,Adelphia Coliseum
1999_11_SEA_KC,1999,REG,11,1999-11-21,Sunday,,SEA,31,KC,19,Home,-12,50,1999112107,747,199911210kan,,191121012,3,37.5,1,outdoors,grass,60,16,Mike Holmgren,Gunther Cunningham,Jeff Triplette,KAN00,Arrowhead Stadium
1999_11_STL_SF,1999,REG,11,1999-11-21,Sunday,,STL,23,SF,7,Home,-16,30,1999112112,746,199911210sfo,,191121025,-7.5,47.5,1,outdoors,grass,55,11,Dick Vermeil,Steve Mariucci,Tony Corrente,SFO00,3Com Park
1999_11_OAK_DEN,1999,REG,11,1999-11-22,Monday,,OAK,21,DEN,27,Home,6,48,1999112200,749,199911220den,,191122007,1.5,37,1,outdoors,grass,26,7,Jon Gruden,Mike Shanahan,Larry Nemmers,DEN99,Mile High Stadium
1999_12_CHI_DET,1999,REG,12,1999-11-25,Thursday,,CHI,17,DET,21,Home,4,38,1999112500,750,199911250det,,191125008,6,44,1,dome,astroturf,,,Dick Jauron,Bobby Ross,Dick Hantak,DET99,Pontiac Silverdome
1999_12_MIA_DAL,1999,REG,12,1999-11-25,Thursday,,MIA,0,DAL,20,Home,20,20,1999112501,751,199911250dal,,191125006,1.5,38,0,outdoors,astroturf,57,6,Jimmy Johnson,Chan Gailey,Johnny Grier,DAL99,Texas Stadium
1999_12_ARI_NYG,1999,REG,12,1999-11-28,Sunday,,ARI,34,NYG,24,Home,-10,58,1999112800,752,199911280nyg,,191128019,4.5,34.5,1,outdoors,astroturf,48,16,Vince Tobin,Jim Fassel,Larry Nemmers,NYC00,Giants Stadium
1999_12_ATL_CAR,1999,REG,12,1999-11-28,Sunday,,ATL,28,CAR,34,Home,6,62,1999112811,763,199911280car,,191128029,4.5,40,1,outdoors,grass,65,0,Dan Reeves,George Seifert,Tony Corrente,CAR00,Ericsson Stadium
1999_12_CIN_PIT,1999,REG,12,1999-11-28,Sunday,,CIN,27,PIT,20,Home,-7,47,1999112801,753,199911280pit,,191128023,11,36,1,outdoors,astroturf,46,0,Bruce Coslet,Bill Cowher,Walt Coleman,PIT99,Three Rivers Stadium
1999_12_JAX_BAL,1999,REG,12,1999-11-28,Sunday,,JAX,30,BAL,23,Home,-7,53,1999112802,754,199911280rav,,191128033,-7,36.5,1,outdoors,grass,54,16,Tom Coughlin,Brian Billick,Ron Winter,BAL00,PSINet Stadium
1999_12_KC_OAK,1999,REG,12,1999-11-28,Sunday,,KC,37,OAK,34,Home,-3,71,1999112809,755,199911280rai,,191128013,3.5,37,1,outdoors,grass,55,5,Gunther Cunningham,Jon Gruden,Gerry Austin,OAK00,Network Associates Coliseum
1999_12_NE_BUF,1999,REG,12,1999-11-28,Sunday,,NE,7,BUF,17,Home,10,24,1999112803,756,199911280buf,,191128002,4,38,1,outdoors,astroturf,40,17,Pete Carroll,Wade Phillips,Ed Hochuli,BUF00,Ralph Wilson Stadium
1999_12_NO_STL,1999,REG,12,1999-11-28,Sunday,,NO,12,STL,43,Home,31,55,1999112804,757,199911280ram,,191128014,14,47,1,dome,astroturf,,,Mike Ditka,Dick Vermeil,Bill Carollo,STL00,TWA Dome
1999_12_NYJ_IND,1999,REG,12,1999-11-28,Sunday,,NYJ,6,IND,13,Home,7,19,1999112810,758,199911280clt,,191128011,7,44,1,dome,astroturf,,,Bill Parcells,Jim Mora,Jeff Triplette,IND99,RCA Dome
1999_12_PHI_WAS,1999,REG,12,1999-11-28,Sunday,,PHI,17,WAS,20,Home,3,37,1999112805,759,199911280was,,191128028,10,42.5,1,outdoors,grass,52,0,Andy Reid,Norv Turner,Bob McElwee,WAS00,Jack Kent Cooke Stadium
1999_12_SD_MIN,1999,REG,12,1999-11-28,Sunday,,SD,27,MIN,35,Home,8,62,1999112806,760,199911280min,,191128016,13.5,43.5,0,dome,astroturf,,,Mike Riley,Dennis Green,Ron Blum,MIN00,Hubert H. Humphrey Metrodome
1999_12_TB_SEA,1999,REG,12,1999-11-28,Sunday,,TB,16,SEA,3,Home,-13,19,1999112808,761,199911280sea,,191128026,6,37,0,dome,astroturf,,,Tony Dungy,Mike Holmgren,Mike Carey,SEA98,Seattle Kingdome
1999_12_TEN_CLE,1999,REG,12,1999-11-28,Sunday,,TEN,33,CLE,21,Home,-12,54,1999112807,762,199911280cle,,191128005,-10.5,35.5,1,outdoors,grass,38,15,Jeff Fisher,Chris Palmer,Bernie Kukar,CLE00,Cleveland Browns Stadium
1999_12_GB_SF,1999,REG,12,1999-11-29,Monday,,GB,20,SF,3,Home,-17,23,1999112900,764,199911290sfo,,191129025,-6,40.5,0,outdoors,grass,58,10,Ray Rhodes,Steve Mariucci,Phil Luckett,SFO00,3Com Park
1999_13_PIT_JAX,1999,REG,13,1999-12-02,Thursday,,PIT,6,JAX,20,Home,14,26,1999120200,765,199912020jax,,191202030,10.5,37,1,outdoors,grass,46,0,Bill Cowher,Tom Coughlin,Bill Carollo,JAX00,Alltel Stadium
1999_13_CLE_SD,1999,REG,13,1999-12-05,Sunday,,CLE,10,SD,23,Home,13,33,1999120505,766,199912050sdg,,191205024,7.5,36,0,outdoors,grass,68,7,Chris Palmer,Mike Riley,Tony Corrente,SDG00,Qualcomm Stadium
1999_13_DAL_NE,1999,REG,13,1999-12-05,Sunday,,DAL,6,NE,13,Home,7,19,1999120508,778,199912050nwe,,191205017,2,38,0,outdoors,grass,47,15,Chan Gailey,Pete Carroll,Bob McElwee,BOS99,Foxboro Stadium
1999_13_GB_CHI,1999,REG,13,1999-12-05,Sunday,,GB,35,CHI,19,Home,-16,54,1999120509,767,199912050chi,,191205003,-3.5,39,1,outdoors,grass,42,18,Ray Rhodes,Dick Jauron,Johnny Grier,CHI98,Soldier Field
1999_13_IND_MIA,1999,REG,13,1999-12-05,Sunday,,IND,37,MIA,34,Home,-3,71,1999120510,768,199912050mia,,191205015,2,43,1,outdoors,grass,75,10,Jim Mora,Jimmy Johnson,Mike Carey,MIA00,Pro Player Stadium
1999_13_KC_DEN,1999,REG,13,1999-12-05,Sunday,,KC,16,DEN,10,Home,-6,26,1999120507,769,199912050den,,191205007,3.5,38.5,1,outdoors,grass,45,9,Gunther Cunningham,Mike Shanahan,Ron Blum,DEN99,Mile High Stadium
1999_13_NO_ATL,1999,REG,13,1999-12-05,Sunday,,NO,12,ATL,35,Home,23,47,1999120511,770,199912050atl,,191205001,4,39.5,1,dome,astroturf,,,Mike Ditka,Dan Reeves,Ron Winter,ATL00,Georgia Dome
1999_13_NYJ_NYG,1999,REG,13,1999-12-05,Sunday,,NYJ,28,NYG,41,Home,13,69,1999120512,771,199912050nyg,,191205019,-2.5,34,0,outdoors,astroturf,61,6,Bill Parcells,Jim Fassel,Walt Coleman,NYC00,Giants Stadium
1999_13_PHI_ARI,1999,REG,13,1999-12-05,Sunday,,PHI,17,ARI,21,Home,4,38,1999120504,772,199912050crd,,191205022,7,37,1,outdoors,grass,65,0,Andy Reid,Vince Tobin,Tom White,PHO99,Sun Devil Stadium
1999_13_SEA_OAK,1999,REG,13,1999-12-05,Sunday,,SEA,21,OAK,30,Home,9,51,1999120506,775,199912050rai,,191205013,1,41,1,outdoors,grass,61,5,Mike Holmgren,Jon Gruden,Dick Hantak,OAK00,Network Associates Coliseum
1999_13_SF_CIN,1999,REG,13,1999-12-05,Sunday,,SF,30,CIN,44,Home,14,74,1999120501,774,199912050cin,,191205004,3,39,0,outdoors,astroturf,55,9,Steve Mariucci,Bruce Coslet,Gerry Austin,CIN99,Cinergy Field
1999_13_STL_CAR,1999,REG,13,1999-12-05,Sunday,,STL,34,CAR,21,Home,-13,55,1999120500,773,199912050car,,191205029,-7,49,1,outdoors,grass,72,12,Dick Vermeil,George Seifert,Larry Nemmers,CAR00,Ericsson Stadium
1999_13_TEN_BAL,1999,REG,13,1999-12-05,Sunday,,TEN,14,BAL,41,Home,27,55,1999120502,776,199912050rav,,191205033,-3.5,36.5,1,outdoors,grass,65,0,Jeff Fisher,Brian Billick,Ed Hochuli,BAL00,PSINet Stadium
1999_13_WAS_DET,1999,REG,13,1999-12-05,Sunday,,WAS,17,DET,33,Home,16,50,1999120503,777,199912050det,,191205008,3.5,49.5,0,dome,astroturf,,,Norv Turner,Bobby Ross,Phil Luckett,DET99,Pontiac Silverdome
1999_13_MIN_TB,1999,REG,13,1999-12-06,Monday,,MIN,17,TB,24,Home,7,41,1999120600,779,199912060tam,,191206027,-2.5,39,1,outdoors,grass,62,7,Dennis Green,Tony Dungy,Jeff Triplette,TAM00,Raymond James Stadium
1999_14_OAK_TEN,1999,REG,14,1999-12-09,Thursday,,OAK,14,TEN,21,Home,7,35,1999120900,780,199912090oti,,191209010,3,40,0,outdoors,grass,61,13,Jon Gruden,Jeff Fisher,Phil Luckett,NAS00,Adelphia Coliseum
1999_14_ARI_WAS,1999,REG,14,1999-12-12,Sunday,,ARI,3,WAS,28,Home,25,31,1999121200,781,199912120was,,191212028,5.5,46.5,1,outdoors,grass,53,5,Vince Tobin,Norv Turner,Tony Corrente,WAS00,Jack Kent Cooke Stadium
1999_14_ATL_SF,1999,REG,14,1999-12-12,Sunday,,ATL,7,SF,26,Home,19,33,1999121211,782,199912120sfo,,191212025,-3,41,1,outdoors,grass,54,6,Dan Reeves,Steve Mariucci,Johnny Grier,SFO00,3Com Park
1999_14_BAL_PIT,1999,REG,14,1999-12-12,Sunday,,BAL,31,PIT,24,Home,-7,55,1999121201,783,199912120pit,,191212023,1.5,36,1,outdoors,astroturf,44,5,Brian Billick,Bill Cowher,Jeff Triplette,PIT99,Three Rivers Stadium
1999_14_CAR_GB,1999,REG,14,1999-12-12,Sunday,,CAR,33,GB,31,Home,-2,64,1999121202,784,199912120gnb,,191212009,8,42,0,outdoors,grass,35,4,George Seifert,Ray Rhodes,Ron Blum,GNB00,Lambeau Field
1999_14_CLE_CIN,1999,REG,14,1999-12-12,Sunday,,CLE,28,CIN,44,Home,16,72,1999121203,785,199912120cin,,191212004,7,41,1,outdoors,astroturf,41,4,Chris Palmer,Bruce Coslet,Ron Winter,CIN99,Cinergy Field
1999_14_DET_TB,1999,REG,14,1999-12-12,Sunday,,DET,16,TB,23,Home,7,39,1999121204,786,199912120tam,,191212027,4,36,1,outdoors,grass,79,7,Bobby Ross,Tony Dungy,Bill Carollo,TAM00,Raymond James Stadium
1999_14_MIA_NYJ,1999,REG,14,1999-12-12,Sunday,,MIA,20,NYJ,28,Home,8,48,1999121210,787,199912120nyj,,191212020,-3,37,1,outdoors,astroturf,46,12,Jimmy Johnson,Bill Parcells,Ed Hochuli,NYC00,Giants Stadium
1999_14_MIN_KC,1999,REG,14,1999-12-12,Sunday,,MIN,28,KC,31,Home,3,59,1999121212,793,199912120kan,,191212012,1,42,0,outdoors,grass,41,0,Dennis Green,Gunther Cunningham,Dick Hantak,KAN00,Arrowhead Stadium
1999_14_NE_IND,1999,REG,14,1999-12-12,Sunday,,NE,15,IND,20,Home,5,35,1999121205,788,199912120clt,,191212011,7,46.5,1,dome,astroturf,,,Pete Carroll,Jim Mora,Tom White,IND99,RCA Dome
1999_14_NYG_BUF,1999,REG,14,1999-12-12,Sunday,,NYG,19,BUF,17,Home,-2,36,1999121206,789,199912120buf,,191212002,8,36.5,0,outdoors,astroturf,40,4,Jim Fassel,Wade Phillips,Bernie Kukar,BUF00,Ralph Wilson Stadium
1999_14_PHI_DAL,1999,REG,14,1999-12-12,Sunday,,PHI,10,DAL,20,Home,10,30,1999121207,790,199912120dal,,191212006,9,36.5,1,outdoors,astroturf,52,15,Andy Reid,Chan Gailey,Larry Nemmers,DAL99,Texas Stadium
1999_14_SD_SEA,1999,REG,14,1999-12-12,Sunday,,SD,19,SEA,16,Home,-3,35,1999121209,792,199912120sea,,191212026,9.5,42.5,1,dome,astroturf,,,Mike Riley,Mike Holmgren,Walt Coleman,SEA98,Seattle Kingdome
1999_14_STL_NO,1999,REG,14,1999-12-12,Sunday,,STL,30,NO,14,Home,-16,44,1999121208,791,199912120nor,,191212018,-10.5,49,1,dome,astroturf,,,Dick Vermeil,Mike Ditka,Bob McElwee,NOR00,Louisiana Superdome
1999_14_DEN_JAX,1999,REG,14,1999-12-13,Monday,,DEN,24,JAX,27,Home,3,51,1999121300,794,199912130jax,,191213030,9,37.5,0,outdoors,grass,68,6,Mike Shanahan,Tom Coughlin,Gerry Austin,JAX00,Alltel Stadium
1999_15_PIT_KC,1999,REG,15,1999-12-18,Saturday,,PIT,19,KC,35,Home,16,54,1999121800,795,199912180kan,,191218012,8.5,37,0,outdoors,grass,29,4,Bill Cowher,Gunther Cunningham,Larry Nemmers,KAN00,Arrowhead Stadium
1999_15_SF_CAR,1999,REG,15,1999-12-18,Saturday,,SF,24,CAR,41,Home,17,65,1999121801,796,199912180car,,191218029,7.5,46,1,outdoors,grass,57,10,Steve Mariucci,George Seifert,Bill Carollo,CAR00,Ericsson Stadium
1999_15_ATL_TEN,1999,REG,15,1999-12-19,Sunday,,ATL,17,TEN,30,Home,13,47,1999121900,797,199912190oti,,191219010,10,37,0,outdoors,grass,46,3,Dan Reeves,Jeff Fisher,Bill Carollo,NAS00,Adelphia Coliseum
1999_15_BUF_ARI,1999,REG,15,1999-12-19,Sunday,,BUF,31,ARI,21,Home,-10,52,1999121911,808,199912190crd,,191219022,-3,37.5,0,outdoors,grass,64,5,Wade Phillips,Vince Tobin,Johnny Grier,PHO99,Sun Devil Stadium
1999_15_DET_CHI,1999,REG,15,1999-12-19,Sunday,,DET,10,CHI,28,Home,18,38,1999121901,798,199912190chi,,191219003,-3,37,1,outdoors,grass,35,5,Bobby Ross,Dick Jauron,Ron Blum,CHI98,Soldier Field
1999_15_JAX_CLE,1999,REG,15,1999-12-19,Sunday,,JAX,24,CLE,14,Home,-10,38,1999121902,799,199912190cle,,191219005,-14.5,39,1,outdoors,grass,39,5,Tom Coughlin,Chris Palmer,Jeff Triplette,CLE00,Cleveland Browns Stadium
1999_15_NE_PHI,1999,REG,15,1999-12-19,Sunday,,NE,9,PHI,24,Home,15,33,1999121903,800,199912190phi,,191219021,-3.5,37,0,outdoors,astroturf,40,14,Pete Carroll,Andy Reid,Walt Coleman,PHI99,Veterans Stadium
1999_15_NO_BAL,1999,REG,15,1999-12-19,Sunday,,NO,8,BAL,31,Home,23,39,1999121904,801,199912190rav,,191219033,8.5,41.5,0,outdoors,grass,43,13,Mike Ditka,Brian Billick,Dick Hantak,BAL00,PSINet Stadium
1999_15_NYG_STL,1999,REG,15,1999-12-19,Sunday,,NYG,10,STL,31,Home,21,41,1999121905,802,199912190ram,,191219014,10.5,46.5,0,dome,astroturf,,,Jim Fassel,Dick Vermeil,Gerry Austin,STL00,TWA Dome
1999_15_NYJ_DAL,1999,REG,15,1999-12-19,Sunday,,NYJ,22,DAL,21,Home,-1,43,1999121909,803,199912190dal,,191219006,6,35.5,0,outdoors,astroturf,62,20,Bill Parcells,Chan Gailey,Tom White,DAL99,Texas Stadium
1999_15_SD_MIA,1999,REG,15,1999-12-19,Sunday,,SD,9,MIA,12,Home,3,21,1999121906,804,199912190mia,,191219015,7.5,37,0,outdoors,grass,81,9,Mike Riley,Jimmy Johnson,Phil Luckett,MIA00,Pro Player Stadium
